Date,Open,High,Low,Close,Volume,ema_f,ema_s,rsi,adx,atr,long_entry,long_exit,label
2025-06-18 00:00:00+05:30,24788.35,24947.55,24750.45,24812.05,0,24800.708701122487,24441.074340248113,52.167680883325104,14.208877017555166,261.6319316676695,False,False,HOLD
2025-06-19 00:00:00+05:30,24803.25,24863.1,24733.4,24793.25,0,24800.03063738408,24454.88515043446,51.64858812077255,13.232192281889615,252.20822226283576,False,False,HOLD
2025-06-20 00:00:00+05:30,24787.65,25136.2,24783.65,25112.4,0,24828.427852167344,24480.670046495852,59.09056922131121,13.258778963248085,259.3754921012046,False,False,HOLD
2025-06-23 00:00:00+05:30,24939.75,25057.0,24824.85,24971.9,0,24841.470774697584,24499.933966241115,55.07195725593979,13.283466595938094,261.3879569511188,False,False,HOLD
2025-06-24 00:00:00+05:30,25179.9,25317.7,24999.7,25044.35,0,24859.914340634165,24521.283614623815,56.706975400383534,14.137820997865644,267.4173885974674,False,False,HOLD
2025-06-25 00:00:00+05:30,25150.35,25266.8,25125.05,25244.75,0,24894.899400576513,24549.65484542288,60.941148045542704,14.931150085369797,264.2054322690769,False,False,HOLD
2025-06-26 00:00:00+05:30,25268.95,25565.3,25259.9,25549.0,0,24954.36309143319,24588.84485148473,66.32588376974755,16.47815738610975,268.23004424985703,False,False,HOLD
2025-06-27 00:00:00+05:30,25576.65,25654.2,25523.55,25637.8,0,25016.49371948472,24629.980347504938,67.72445801243825,18.12489222346026,258.4028982320102,True,False,BUY
2025-06-30 00:00:00+05:30,25661.65,25669.35,25473.3,25517.05,0,25061.9988358952,24664.767392700825,63.84159638253506,19.380147478020117,253.94911978686656,True,False,BUY
2025-07-01 00:00:00+05:30,25551.35,25593.4,25501.8,25541.8,0,25105.61712354109,24699.160828281187,64.29348005340995,20.545741642968554,242.35275408780484,True,False,BUY
2025-07-02 00:00:00+05:30,25588.3,25608.1,25378.75,25453.4,0,25137.233748673716,24728.738835015258,61.34461052083382,20.926456565833465,241.4239859386758,True,False,BUY
2025-07-03 00:00:00+05:30,25505.1,25587.5,25384.35,25405.3,0,25161.603407885195,24755.270645406817,59.739058098124374,21.279977565636603,238.69012980019906,True,False,BUY
2025-07-04 00:00:00+05:30,25428.85,25470.25,25331.65,25461.0,0,25188.82127989563,24782.946306371257,61.01161759397999,21.296194127304513,231.54083481447043,True,False,BUY
2025-07-07 00:00:00+05:30,25450.45,25489.8,25407.25,25461.3,0,25213.59207263239,24809.548412003758,61.018764211028234,21.387928031461065,220.89863232772248,True,False,BUY
2025-07-08 00:00:00+05:30,25427.85,25548.05,25424.15,25522.5,0,25241.674611483988,24837.50729780753,62.5277659182793,21.705575588715483,213.97015859002786,True,False,BUY
2025-07-09 00:00:00+05:30,25514.6,25548.7,25424.35,25476.1,0,25262.98601043999,24862.550148873903,60.61199340817777,22.00320883190645,207.56871869074033,True,False,BUY
2025-07-10 00:00:00+05:30,25511.65,25524.05,25340.45,25355.25,0,25271.373645854535,24881.871711663163,55.81534387824079,21.689929818211926,205.85666735568734,True,False,BUY
2025-07-11 00:00:00+05:30,25255.5,25322.45,25129.0,25149.85,0,25260.326041685938,24892.38066414696,48.75342081412434,20.15173725770951,207.31333397313824,True,False,BUY
2025-07-14 00:00:00+05:30,25149.5,25151.1,25001.95,25082.3,0,25244.141856078124,24899.828481239238,46.662456722523366,19.358620166487754,203.15881011791393,True,False,BUY
2025-07-15 00:00:00+05:30,25089.5,25245.2,25088.45,25195.8,0,25239.747141889202,24911.435207465147,50.503680257607854,18.105500661248662,200.28318082377731,True,False,BUY
2025-07-16 00:00:00+05:30,25196.6,25255.3,25121.05,25212.05,0,25237.229219899276,24923.22402285867,51.04725071814825,16.886555658607403,195.56652505065037,False,False,HOLD
2025-07-17 00:00:00+05:30,25230.75,25238.35,25101.0,25111.45,0,25225.79474536298,24930.60543372696,47.564703363557676,15.867816413774097,191.40820183274667,False,False,HOLD
2025-07-18 00:00:00+05:30,25108.55,25144.6,24918.65,24968.4,0,25202.395223057254,24932.087573580808,43.065564640938604,15.864454426572818,193.8754731304074,False,False,HOLD
2025-07-21 00:00:00+05:30,24999.0,25111.4,24882.3,25090.7,0,25192.241111870233,24938.307668734502,47.62674683859992,16.03131921112803,196.39151076394992,False,False,HOLD
2025-07-22 00:00:00+05:30,25166.65,25182.0,25035.55,25060.9,0,25180.30101079112,24943.115211137072,46.64614511538084,15.714892720250308,192.8242599950964,False,False,HOLD
2025-07-23 00:00:00+05:30,25139.35,25233.5,25085.5,25219.9,0,25183.900918901018,24953.969516582678,52.29047479352473,15.086134039309684,191.37966999544656,False,False,HOLD
2025-07-24 00:00:00+05:30,25243.3,25246.25,25018.7,25062.1,0,25172.82810809183,24958.209927697084,46.97867287884146,14.87089660706109,193.96326499577177,False,False,HOLD
2025-07-25 00:00:00+05:30,25010.35,25010.35,24806.35,24837.0,0,25142.298280083483,24953.45659719916,40.63712292159137,15.672852994108785,198.3766032103595,False,False,HOLD
2025-07-28 00:00:00+05:30,24782.45,24889.2,24646.6,24680.9,0,25100.352981894073,24942.768103191353,36.9156311470372,17.021630168818202,201.53541726676255,False,False,HOLD
2025-07-29 00:00:00+05:30,24609.65,24847.15,24598.6,24821.1,0,25074.96634717643,24937.996805026985,42.048808552744674,18.44099116943757,204.8936017477083,True,False,BUY
2025-07-30 00:00:00+05:30,24890.4,24902.3,24771.95,24855.05,0,25054.97395197857,24934.743989143575,43.25296831100515,19.34521543235436,199.56905876572904,True,False,BUY
2025-07-31 00:00:00+05:30,24642.25,24956.5,24635.0,24768.35,0,25028.917229071427,24928.21873466736,40.91484886611651,20.68514472291619,208.2784117110341,True,False,BUY
2025-08-01 00:00:00+05:30,24734.9,24784.15,24535.05,24565.35,0,24986.7747537013,24913.988588209817,36.00691885942461,22.256471185464225,211.1942394459604,True,False,BUY
2025-08-04 00:00:00+05:30,24596.05,24736.25,24554.0,24722.75,0,24962.772503364817,24906.489035731,41.83313314757724,23.715560043544542,209.12679377124894,True,False,BUY
2025-08-05 00:00:00+05:30,24720.25,24733.1,24590.3,24649.55,0,24934.29773033165,24896.4129951141,40.008816689989274,25.070428268904838,204.3891656447311,True,False,BUY
2025-08-06 00:00:00+05:30,24641.35,24671.4,24539.2,24574.2,0,24901.56157302877,24883.777191384135,38.163848813615864,26.51321312666813,199.2327966701075,True,False,BUY
2025-08-07 00:00:00+05:30,24464.2,24634.2,24344.15,24596.15,0,24873.79688457161,24872.4976936828,39.045656162568704,28.464491199290848,205.71973976509977,True,False,BUY
2025-08-08 00:00:00+05:30,24544.25,24585.5,24337.5,24363.3,0,24827.388076883282,24852.52915667563,33.575711972189566,30.295225457702518,209.50047263902132,False,True,EXIT
2025-08-11 00:00:00+05:30,24371.5,24600.85,24347.45,24585.05,0,24805.357342621166,24842.03977798247,41.92032861643097,31.841125227790172,212.63615316480536,False,True,EXIT
2025-08-12 00:00:00+05:30,24563.35,24702.6,24465.65,24487.4,0,24776.452129655605,24828.13233570865,39.563297755998576,32.29069091282897,214.3728565101762,False,True,EXIT
2025-08-13 00:00:00+05:30,24586.2,24664.55,24535.25,24619.35,0,24762.17011786873,24819.944793131843,44.13426333096036,32.708144763222144,211.71408104516348,False,True,EXIT
2025-08-14 00:00:00+05:30,24607.25,24673.65,24596.9,24631.3,0,24750.272834426116,24812.546958107065,44.54333942446597,33.00367622850523,202.07378954193751,False,True,EXIT
2025-08-18 00:00:00+05:30,24938.2,25022.0,24852.85,24876.95,0,24761.788940387378,24815.072567593063,52.279065093192166,30.730700547063453,215.54709028894203,False,True,EXIT
2025-08-19 00:00:00+05:30,24891.35,25012.65,24873.95,24989.7,0,24782.50812762489,24821.920702197254,55.357170740434306,28.620080271438948,210.0580124111605,False,True,EXIT
